channelId,channelTitle,videoId,weight,videoCount
UCvfnLAcg3SzXuxBabWBoApA,Chris Chu,"5AV917bGmws,5A4pezkP-Lw",0.9043820750088044,2
UCl0L4ecl2ipGTVLp0zz8Puw,JD THECAMERAGUY,"rLBJ5nimsCo,CUFK-JohrAE,UOIMruNiQVM,KD0w4qdEENY,AK3E4ruGwX8,CUFK-JohrAE,CUFK-JohrAE,rLBJ5nimsCo,tV6kHdQ5pPE,uw1E_uXtewY,uw1E_uXtewY",0.9043820750088044,11
UC6_PrY8iGrnOXdsPSpDYhDQ,Joris Hermans,"ZD7OYFFamKo,L7N8U7emCVU,Q0-PEbSkDPw,8knnM-GdaKc,RJWoSJCvQfo,FgtDvdnPEQc",0.9043820750088044,6
UC_RID7r7mUqWW7q_-dueV7g,CAMERON RADICÉ,"Z1Wb8ZH0uvc,Z1Wb8ZH0uvc,Z1Wb8ZH0uvc,KG0C58aLJNY,Z1Wb8ZH0uvc",0.9043820750088044,5
UCsaqasaF2ZWmceiq6DNEfAg,Brian Bosche,"z_DgvMHnfjc,z_DgvMHnfjc,z_DgvMHnfjc,z_DgvMHnfjc",0.9043820750088044,4
UCcpxwzzg-oGEeHCr3_-m2SQ,Nick Anderson,"j0AMBFMjzXA,j0AMBFMjzXA,j0AMBFMjzXA,j2Tx41qxfd8",0.8953382542587164,4
UCxxtIuOzdp_CJKblAYJ0ZWg,Mimi and Mason,"Qa14SyjsklQ,mPT9pKDrELY",0.8953382542587164,2
UCoRvLevj4sQdjuwXFL4m_IA,Mr Michael’s Educational Resources,"NsmOlu-udlA,NsmOlu-udlA",0.8953382542587164,2
UCBzJSnVETA4nfzqzqbv6wYA,Pooja Das,BqFMtLYRaG4,0.8953382542587164,1
UChiHBbk5XkJf1NhlmVkM08A,Drew Tooley,dQymfKW34XY,0.8953382542587164,1
UCZajtzLoD3nxn2G9ripCjPg,Visual Education,"u9prcUCHlqM,xZ4nmxMlsg0,V8na5rvZjmA,GEimKWkWMJU,meTRZchTJ4k,YI-PH5_fo54,-eU0OwshPhY,yNM7jIJLcpU,OTZHXmlj83w,0Z1bQlz5nh4,qhyuIZ43Pcg,tFoFZP3yjHk,1aKaFUuMSPY,bRmxKAz3nc0,V1YY1Qdf2eg,xrybQoSgQ0A,Fwk6GdybzGU,V1YY1Qdf2eg,NQcY9g125Bg,YI-PH5_fo54,Fwk6GdybzGU,-2citzmmunE,DyTuZPFuPdg,1hT6fNrHHZQ,33I1VdRAfJs,femBzU9-hXI,WZBncANTfSI,K6MV64mnY00,sKrKRjknpB0,efG-ikr3AYc",0.8863848717161292,30
UCLSRffnNNqWn6juq5PsBRIA,Tom Calton,"oZU8umY_MmE,l2o-GgFyLBg,l2o-GgFyLBg,6QKoF9uLVmg,IHfY5NkK1O0,YfG0dImD4iE",0.8863848717161292,6
UCSSTq9IZyBOUtQjbv3I7Vog,Rakesh mulia,"okJjo0n8O-g,32-XVsv2-NA",0.8863848717161292,2
UCJy9E11lZD5h1_E8wRtMpxA,Nate Torres,"nRBUhNph1mU,nRBUhNph1mU",0.8863848717161292,2
UCvpfclapgcuJo0M_x65pfRw,Beebom,"1WUW-OgBTe0,mWWkxiUTMn0,1WUW-OgBTe0,1WUW-OgBTe0",0.8863848717161292,4
UChuxvFyBYM3VtnLDz8l6vNA,Pierre T. Lambert,"fhxIP2Z3PHY,FPWqSzxe-1Q,7yaFEFI5MGk,DbGIieeJJLY,jF-mUsHwuAs,jF-mUsHwuAs,N_mwlJ54wYY",0.8863848717161292,7
UCj9r3VS9Tuy9FRI87HrXgow,Demas Rusli,"97sq802BCBE,oQy6l3wkEHs,97sq802BCBE,qnRsO7uTFRc,qnRsO7uTFRc,97sq802BCBE,qnRsO7uTFRc,97sq802BCBE,oQy6l3wkEHs,qnRsO7uTFRc",0.8863848717161292,10
UCH2tpAxt19Q_Kpxfsjf9sfg,Colt Kirwan,"TcpQ4OAKVpQ,TcpQ4OAKVpQ,TcpQ4OAKVpQ,TcpQ4OAKVpQ",0.8863848717161292,4
UCAYhU-t8F0rbxI_hQLe9spg,Westcott Lighting,"r1Ym80_L-Yo,r1Ym80_L-Yo,4qqqw_lE0ew,r1Ym80_L-Yo,qhaekAxNE2U,DZvcbitkzDg,jxXb1-SftCQ,S6_5A8N5djY,F6rnG6p4MDU,r1Ym80_L-Yo,F6rnG6p4MDU,4r0m3_DdRs0,4r0m3_DdRs0,dmQDs-1UP-E,yKXtncTk3N4,r1Ym80_L-Yo,r1Ym80_L-Yo",0.8775210229989678,17
UCTO1M-fZw_aENpjKVTfz9Uw,Editor Vaasu,-Q6fYahgKZE,0.8775210229989678,1
UC51UPs8iqgC6ugVROBcUQEQ,Matty McTech,Zh-enGJGUmY,0.8687458127689782,1
UCqboVfFthnXPiCq_llvjXTA,MagMod,"AyDNxia8GYw,M3cOU1F_GLI,M3cOU1F_GLI,JRqumn6uWN4,IrG6zzXQLQA,tydBDWc45DM",0.8687458127689782,6
UCSznxOhbQTjkc9DcnbLcutg,Hunter Creates Things,"4WmW1e2GD8U,iGwNC8RtpXU",0.8687458127689782,2
UC54e-mYakzhYpzDU60CC1DQ,Schubert Photography,"y8WymTM-PK0,an2v0Ccfwpw,C5mi0LrS0XA",0.8687458127689782,3
UC4E-jHYHN1RoKweMQ3AdCaA,Irfan Mukadam,"gzf8LUrBsAU,gOGEOlJ_Cxg,5_xlQIvyQSw,tD6rVlJYlB8,vyEOFjxOZfM,0AK3Z5jFHtg,yMVXC8h0wA8,HinmF12Sfbc,upLghq7hFN8,YbsESeSKr3Y,MjqVX1AFijM,6ZYMOHGZI_o,HinmF12Sfbc,upLghq7hFN8,YbsESeSKr3Y,-wIvp6Xh-sA,6ZYMOHGZI_o,1dr6COkPYCw,6ZIvPdnfJ-k,teUuxdMpbOA,teUuxdMpbOA,4Pg0b0RjZ5k,OinUf0YpOcY,tD6rVlJYlB8,6ZIvPdnfJ-k,6ZIvPdnfJ-k,1dr6COkPYCw,YNe94jxf1Yk,gzf8LUrBsAU,6ZIvPdnfJ-k",0.8687458127689782,30
UCVCbC80md7aosoeYuZTfLgQ,Mixbook,"B7Y3VHmSRps,j6Za32Hg-Bs,8mujp31h4pQ",0.8687458127689782,3
UCNqY1FkMlbGSHIMfPsG5b-g,Talenthouse Photography,"7Xx-YHqtcRc,kPTQtSg0FMo,7Xx-YHqtcRc,EwKkmciPBgQ,7Xx-YHqtcRc,kPTQtSg0FMo",0.8600583546412884,6
UC4SamlobnXhDPq3yUQYcb9g,Griggen,6Og3W_wUygY,0.8600583546412884,1
UCqcCVUAeQg90KQknq7H-7uA,Sebastien Jefferies,"6XE-sg5RSCY,PD6eXZPF8Jo,y0Uuerb1FKs,tYW8dLGqI6M,OHlwofX_7oA,y4c4FXnif4Y",0.8600583546412884,6
UCLlmpSSdRdFbd_p9oNPcGfA,Kingston Technology,"9zPMEkZgtcI,H2sJIpiqQJQ",0.8600583546412884,2
UCxnBaI6OD3TjfrFzBxoNBjw,Michael Shainblum,"BVFhGCmWAbE,7i1IuVg0I8c,JTZTl-iSxl0,cgqOiSK2EOk,G6sXtQFOz_I,B2Otmmp5r_U,BndGeqc9Ol4,TTdX13xQpDQ,niJ3BJAUGbQ,WNt5Lui7fv8,y99uyjR75O4,AY_CT8RfU7c,wDPYjPttkVc,BVNvIVvYQhk,GNkMNixxrcc,GQhInpjnddM,DpsxDD2fm0s,sqNoxlDIA3o,bgRwo5wfM2U",0.8600583546412884,19
UCb4GVe1qSCpWJYxcCF_EmOA,Roman Fox,"f2WqMrAd598,f2WqMrAd598,_tahbRKbfAc,EtlqKHfzPj0,EtlqKHfzPj0,OgYDQBymalI,4x5M3q4-_1w,7Pu7LpuXMjY,R_V_h_lyWnk,_v43cBofEuM,8WCJnk-wY5c,MSB-Hov6msI,AEI0qHKpl64,AVV87IJYve0,xHRHlHjDMi8,zKmAqNlQ34I,GGKOnH9MZeY,RNCpWwCxLeE,K02ZB9FVj64,4C9jVa7B8wI,WK2Lm0l2kiM,pcIFea0UGkQ,Z2tf29-OPvc,zzP5QRK6QDY,3NznE_zoT9s,Yci_sE9hGNA,ncumnralKlE,y516TuJGfS0,4CdUNvzS3lQ,Q709aAzRnzs,g0lPRvUKqbA,I0Q-LAr7knk,HW5NLVPK1kM,htMBX4N2Ats,EDLZHJYDh8w,b73dgQwjpqU,xgEtjktPjSU,NjiexKXUOuU,-SWDLHNlejo,ksLriooJ-hw,JPzvJs39IuM,NDXZpE-O-Hw,igKYIKwbbFE,M_WQtIyuCG4,f2WqMrAd598",0.8514577710948755,45
UCFRRGb_bjUXMAsLvQEDAAig,Camera Explorations,"xQ347rywl1M,xQ347rywl1M,xQ347rywl1M",0.8514577710948755,3
UCDRPK_vztO3UhivfhhVujoA,Eric Moniz,HkJQzVcrExA,0.8514577710948755,1
UCpHyLO_5b9l0aWAdCmwDiZw,Kyle Cong,"GtGMfeoIf9U,hbgffWzhlrc,hbgffWzhlrc",0.8514577710948755,3
UCMrvLMUITAImCHMOhX88PYQ,PiXimperfect,"6l7sfhAFQ8M,ZX0t-YRAhZE,6l7sfhAFQ8M,ZX0t-YRAhZE,YXCHi0Uo2Ew",0.8514577710948755,5
UCZncx0SqnJIUZ8Ij0buCqsQ,Tim Shields,"AJlp_obQgq8,AJlp_obQgq8,MNf-Y3Jjk-M,AJlp_obQgq8,AJlp_obQgq8,AJlp_obQgq8,AJlp_obQgq8,AJlp_obQgq8,AJlp_obQgq8",0.8429431933839268,9
UCuHuj8ZIHYh3bb59xQZ7VCg,Media Studies Production,HOSAfdCcI-k,0.8429431933839268,1
UC_mGOFzB2TAAAtUTkW8ZNnA,Blackglass Reviews,"WJJESx_GMwc,RBIz-oauyUM,rza7nE6sF2E,Ojo5t_Wk30U,-8FDpvkTaaE,Ya2yx-TbS2A,jRqCVMpxS28,0QHSH7jFbdM,dka_DCpvCyY,jRqCVMpxS28,0QHSH7jFbdM,qR2m4c5Kp38,nSoQxof3h8Y,ER0TGZpDMAI,ZxOTjns0qWQ,OzgrV-Y_Sa4,r4sKbIj1oEk,pox_VSRdga0,T_c1h4NWD90,-IuO0vG-6Jo,WJJESx_GMwc,WJJESx_GMwc,MIfPLRnsi54",0.8429431933839268,23
UCiv7bMuRktxntkcZfMMcb9w,PhotoRox,"Y4ufUshGKlk,Y4ufUshGKlk,Y4ufUshGKlk,Y4ufUshGKlk,yTFFDlI7Xwk,Y4ufUshGKlk",0.8429431933839268,6
UCKlkFypQT_GHKSzeM16GA5g,Aman Agrawal,6RF0HCwbfac,0.8429431933839268,1
UCN0kF_UbI88t2dIuqazEvSQ,Wamp Ceo,"drAxREqR4Os,drAxREqR4Os",0.8429431933839268,2
UC_YtdY97Ult-XU-KUDsnkUA,Artistrajk ,"E8_NSREYW18,_iVFLk-xRow,STypBWL1odQ,kuulVOzfgwk,9_Bs8T2qgQY,nHtiPM53K3k,oacXf-Zj7_k,GCXHIBtLdD8,STypBWL1odQ,9_Bs8T2qgQY,oacXf-Zj7_k",0.8345137614500875,11
UCTORPbJSlfnsTDd5C3w2S4w,Stefano Lombardo,"heXHAVAgAOw,bpi8K59sLEg,qRRYX6HGMDM",0.8345137614500875,3
UCdg2KBIzDOD3uW5-IyF-sTA,Adrian Lard,"mV8o4odHDps,rz-VMwnovcA,eDkMp-4naH0",0.8345137614500875,3
UC657WVfsOP5FTnk6pJVaBtw,Photographer's Freedom,"7OYlWe5Z30E,fS9S-RJJP38,eZv7XUWur2Y",0.8345137614500875,3
UCvs_Clo5c1u2hXwv0zEG6rw,Jessica Kobeissi,"QFTBasATRZE,QFTBasATRZE,c5KV2wTOQjc,_XizsfB95UQ,5D1o0XYFjWA,5D1o0XYFjWA,cDwPnqYZFMY,ktRa6E7svJA",0.8345137614500875,8
UCZrUGA_Fdar-ga42PhRI31g,lacapturevisuals,Q2u0IBX9evc,0.8345137614500875,1
UCEeH57P89hPQ1Sp2TavfICA,Parker Burton,"c9m-n6NjWEc,i6ZprIiP3Tw",0.8261686238355866,2
UCuwxuGc36QSFZsOPJEFzvmw,Sudhir Shivaram Photography,"WXdAX0No2hM,KGkFcsuT2xI,WXdAX0No2hM",0.8261686238355866,3
UCNKkV6TafbZYFh7g8WB5Z-Q,SHUBHANGI CHANDANSHIVE,K0xjB8np11k,0.8261686238355866,1
UCGqzaGoBkdKvPrx_TuVceDA,Camera Bro,"YeyXp_A-__w,YeyXp_A-__w",0.8261686238355866,2
UC4miiLGKuA_EkSErd3BlhSA,itchban,"CdxupYR6F0Y,EYekftCtrDc,ActnvzqT8Gs",0.8179069375972308,3
UC_Nql0AlGzl7dSAuTqBUPEA,MountMedia,"9db09xY30Xc,9db09xY30Xc,_mw5aFZevMc",0.8179069375972308,3
UCRxDxlGtGTlUf6b3qeU0y1g,AstroOnBudget,"cW3qQ8plJ0U,cW3qQ8plJ0U",0.8179069375972308,2
UCOPJJLvR-N0hS8V-AWnQ-6w,Vanessa Joy,"JlWPpcj6F34,DTi6t2D_5jU,OtFKdCGYsco,JlWPpcj6F34,coqlcCyxQ5k,xcrcrQbMYBk,1nARV_KxgLM,2DaYholvEL0,ckC3PKj9M6Q,3T6t1W3z4yE,coqlcCyxQ5k,UVXux7wfpaY",0.8179069375972308,12
UCFBH8vN2CsDbxVcHyOhBvsA,Anton Kouznetsov,"PI0AArwt654,_pBO8TO10F8",0.8179069375972308,2
UCAqMCV3XC8xVB7ujLPeDt5A,KILLA KREATIVE,"Y_d1dHVjFjg,Y_d1dHVjFjg",0.8179069375972308,2
UC_U00lPjO3HgAPP4S-wzOBQ,V-Flat World,"J39hFh1Apjc,sERcD1Hke_M,iLqIKew1WW4,iN5jvPiCpCk,0I0OTHH7NFs,97li3XDnSzo",0.8097278682212584,6
UC4hM2CME_fqV50dPtx9DwSQ,Justin Laurens,"F_vuLUU7Ch0,F_vuLUU7Ch0,ZAb4Afbo5bg,dxVrGtwYlXc,F_vuLUU7Ch0,9BQhj1cPpNY,ecZxfAiue1A,9BQhj1cPpNY,ecZxfAiue1A",0.8097278682212584,9
UCZcxH4XXZnq7yHWGwPvrpUQ,PIXEL VIILAGE,"xHvFHRPLvII,THThY6CgFPs,1e1XWJUvxDU",0.8097278682212584,3
UCsNGtpqGsyw0U6qEG-WHadA,DJI,"hY2_t2uynoA,hGIGiF7sc1U",0.8097278682212584,2
UCSLD7ScdhTO9y4mzXmN1J1g,Pictureline,"SHInhx0cqUk,UF2PH1Uj9JY,CIZJpwq0NdE,5fp5hl6_DHI,I5x8ByTSt1A,I5x8ByTSt1A,aNxePfNjnIE,CIZJpwq0NdE",0.8097278682212584,8
UCpAXhW4ujbBOywVI061FhGA,Manos Photography,N6mS3QcgEO4,0.8097278682212584,1
UCIHNcPTSFTgB_XyPirorU0A,Matt Shannon,"HtqZMVnDxPo,vOFTUEPsjTc",0.8097278682212584,2
UC6GTOYdZ5tXXsIwhzQqebwA,Illumitati,V4Ps-0hGlm4,0.8016305895390459,1
UCCveJZcpEe8OA2wRGzXT7pQ,Praveen Bhat Photography,"rNn9czGDXXo,1kwt0mjN6BU,X94KXF2ZX38,wUdi3UFKtbk,tqQs6BEUFlU,cmUyK9mcCrs,brcRoAIMXWE,woxAek3mjj4,nCl8hCDufJg,GeJmxBjBhWk,UuK6kyl7Zik,nou5OyvWzyI,3HgClLgZsgc,3HgClLgZsgc,1kwt0mjN6BU,dzxB21nnWfQ,brcRoAIMXWE,_STRr1DVado,tr9tgBwoYN4,apJOqYt_DOA,1kwt0mjN6BU,ebQW0Nq84lM,zdX4rBJUtjA,5qTTbwawEV4,VFEt-IEmAH0,VFEt-IEmAH0,jRc36J_9ecU,V7Dupi_ZCx0,dzxB21nnWfQ,H0S1qIPkoDI",0.8016305895390459,30
UCKh3kvpo6_Xt2MDEUXjsqxw,Hallease,"NFsLT7J9M1w,Mhub0XyAF7Y",0.8016305895390459,2
UCN3U77hj4a8bJ0jpwSxaZFw,Teppo Haapoja,"igfPrqz3KC4,s5rDdt3cV-U,iwLyLMNb-m0,NNoOuE7s9zE",0.8016305895390459,4
UCenJzYxc4NS2RJ5jz13IoWQ,Dave Morrow | Photography & Hiking,"0AFmJ-ThdzA,XMyGYWwhCP4,J_UbWbj5G24,KJPF-EMZIjw,HjPOsXMZKjM,wUVOAO3zkos,mqYO6cmBLb8,Ji1Q7JFvMOM,KozVISVsy_o,KeiZGrcSZlk,cDWsNZe0MvQ,HzNJvsUK1wg,W3b0L3HJRiQ,g2276WQGcwc,hbNqmi7IqWc,6gyKsJiguwM,ZTbtyQsjtSM,_GMj2pcj6Ek,7FN9oGDt8mc,OH5TfJT1eMA,0XDIoZhVOeI,Ecc-Zbpg-z0,YNH3OQnXvqk,mqYO6cmBLb8",0.8016305895390459,24
UCKIebaFbubF2L_ol3ujxoSA,Saurav Sinha,"BoHS30Ij17Y,NSgAnH88kXQ,Dv7cHLdvMIg,2VYeViNUnPI,Dv7cHLdvMIg,ZAkRV4lz8sI,FBz81ssJV7g,1cEBKXz3Hs0,dfM5BE3hiZI,ZR2zlG8sc38,ZR2zlG8sc38,Uhj4cWdj94E",0.8016305895390459,12
UCtsEZAcluPY-E6yWJrlX34A,Ayitsphotography,"VUCPznpejI8,1ejJwF9W5Rk,1ejJwF9W5Rk,VUCPznpejI8",0.7936142836436554,4
UCY9Nb2N0OeXAmgcPv4oY6xg,Daniel Aucoin,"F_22M8wNOhI,LCDshrm2FVg,c7W8FipGEVQ,F_22M8wNOhI,b5RIlQvX_GQ,w-sie5s_KQU,3dx1dBzM7ZY,08yByQehiR4,LCDshrm2FVg,nYVnpqO1HUo",0.7936142836436554,10
UCWWq67D7TofEPq_eBiaYCWw,Learn Online Video,"nKM3jkEOpuE,nKM3jkEOpuE,0nG7pAXRgvE,wdMOedy7WLI,nKM3jkEOpuE,0nG7pAXRgvE,idFRHEbYp8Q,JgfWlhlg6lE,nKM3jkEOpuE,nKM3jkEOpuE,0nG7pAXRgvE,idFRHEbYp8Q",0.7936142836436554,12
UC8qLt3u_D2t9c9033HZEQnQ,Mike B Salazar,"37u4Y1KQkmQ,sK7s72ULpmM,9f6YY7B1PNo,sLh4dufEQD8",0.7936142836436554,4
UCF0WzC_-RJRLiAGx35DGwEg,PhotographersOnUTube,"8qnLpMerZ1w,3833CgvK7MU,3n3r-Uvr0z8,IAEORWigUz4,b8cCnuTNaic,LK_sVnww7ik,PgsN_eA78ho,vzUsOCnjEZI,PgsN_eA78ho,Y9LHTekcozk,Dy2fR4Qr48I,ATznjWzjg4w",0.7936142836436554,12
UCDkJEEIifDzR_2K2p9tnwYQ,Tony & Chelsea Northrup,"sGx3nLC4NYo,0v6hoRekxQc,lHcA7pPwYZY,asJ4Po4Q9JI,Gq3ISUHsfsQ,_h9VE5TyKZQ,tEIRynRpVHo,xRx5nX6sXqo,nsR-abyjFD8,lHcA7pPwYZY,P75MGZfaBD4",0.7936142836436554,11
UCTSgfO_OkfRX8dm4YhCg3fg,SLR Lounge | Photography Tutorials,"WBXYbjByKPM,Y6ff4m61Iwc,hkoFRgrxhVg,RB-FvfkW_3Q,sZMRMvzQ3oQ,pulIE9EV2_E,31cchClLSn4,ArIcgEQZBiQ,ZmAXiA9t5Ws,20NzcpI-xJE,hkoFRgrxhVg,OgjdSykqV5s,-Osdkb8anHM,pulIE9EV2_E,Nd_RnkkrlkA,nS9a0ncrUPo,Nd_RnkkrlkA,eqUbOgfSCVc",0.7936142836436554,18
UCm9lexV-MBSSLj_FFCt0zzA,Oleksii Melnyk,"fGnoutrbilw,tg-9UOOAywM,JqHV_aKcR4A,1EcEtlAFfXA",0.7856781408072188,4
UCY02sCDRvPNB11LhwIZwhdA,Alvin Antonio,Yp2KexvjAmA,0.7856781408072188,1
UCcbSZseEBpWqrIpOwKBqLBw,Layer Graphics ,"J_SYNwymtdw,J_SYNwymtdw",0.7856781408072188,2
UC02I5YoHGP0o3Cz5Aqe6xsw,shotsby_ankit,huLL_EE3fss,0.7856781408072188,1
UC8k0m7iO0s-aLkVnh9r9VCg,Hasselblad,"srVS-XfDC2E,LXFewGJB6Yk,8YcKT7U5YJA,VthVRWrFK9g,eDoHIEovJGM",0.7856781408072188,5
UCkuqaHz3WWM2oUgFh3H9q9w,Irene Rudnyk,"d6G6TvEuRzU,2lleGP6mYHs,l1i9iwCdrx4,bHFCwQBXY4E",0.7778213593991467,4
UCeu0J9A1p87aVUqZkMYF-_g,Thomas Alex Norman,"8y-hasHqCK8,8y-hasHqCK8",0.7778213593991467,2
UC5XYJv3TS5P9au7xnm2MehQ,The TecNIL,btT2BUklzDA,0.7778213593991467,1
UCL7jLxMPJJCUtm-Gyrax92Q,Photography With Antonio,n8F_Q5fdM44,0.7778213593991467,1
UCedg_ZRxfIyuIuaDWSYTxpA,Debraj Maiti,"ocKq0FKFwyo,ocKq0FKFwyo,u0AtTv0MNwA,gHiKn7Us178",0.7778213593991467,4
UCBYOkpaUaXESonw7Z6BmvZg,The Project Photography,"pRCkuBST5hs,XLp-Hdfo5Hg,dOhF6vQmZzA",0.7700431458051551,3
UCDQpvL5A9JS0xxi2lsjzR7Q,SydTheCreative,"ObqL8BNaXN0,ObqL8BNaXN0",0.7700431458051551,2
UCN9Qw0JvYMh2HwmwSSy3n0w,Shawn Dolinski,"cHwMUd-qYA0,QFdYL6aUrSs,q9AtEa2a-HQ",0.7700431458051551,3
UCHV_3gCr8aC3l9-q69ZFURg,Will Langston,qMQKdQKB4yw,0.7700431458051551,1
UC7DOsFCr7SdG7eAsrrqPWXA,Novela Film Academy,7pxYbUq-qqM,0.7700431458051551,1
UCI8KndKuflkXZ-kMKzAP9HQ,Cassidy Lynne,"JGA_xDxZxTc,vkdMQQfdFFI,NjcL6LyoUkM,C046BhrNx7o,o7-6ko_TTKQ,ZisEmM5aeJ0",0.7623427143471035,6
UC-6OW5aJYBFM33zXQlBKPNA,Engadget,"7MtZevan_NM,aHDTQVawZEs,MhSaR5ckKZI",0.7623427143471035,3
UCylu3CRNyDFcpvH2BxPx0QQ,Rahul Ji vlogs,UR1qAPrIoEg,0.7623427143471035,1
UClBTB7rBrHWUVqTWR8yavMg,Hypop,"Nny0yhVOfQc,mte8yB0T7to,5oiDHDnXJFY,b9nGmoSTlXk,r87xomdrtRM,G8DCUBXtn4I",0.7623427143471035,6
UC6XBlOdGScyADcEsNUu3sXQ,Perea Photography,"vKGkfEZur_s,uUpX9RLQ7wo,YxN7CNhCyhs,yjJCxmsifl8,r6CzMiTyjqQ,K65iqGAVNko,K65iqGAVNko,pgJuTRinaCA,9E1qMZl1ig4,gf_sBA20nOE,vKGkfEZur_s",0.7623427143471035,11
UCzbbDkhP2syiheG_vWuPOpQ,Sree Photographs,"1QyHnMSohDA,1QyHnMSohDA",0.7623427143471035,2
UCgYwVeud35Zh-D5Z8u6N5Ew,Vince Opra,"61mkx_OV61s,UQetXWUNh-s",0.7623427143471035,2
UCQ98Bh1WIhpJxeWXc4i-A8w,Photofreak Guy,"_lbfAotLHl0,ePiQJ_nCNJE,YVwDZ70o11Q,Exx1wCZPf6w,ij-P02p5jUQ,_lbfAotLHl0,_lbfAotLHl0,WDIkrmb8UYY,_lbfAotLHl0",0.7547192872036326,9
UC2Wkp2DC5mwDu6L_157jrhg,Park Cameras,"T6BqhTEN6-s,LLNAOx_AtSY,LLNAOx_AtSY,DfQg9sC2VHQ,4wRumC6FzJs",0.7547192872036326,5
UCgpRQEyBklNl75kt9NFkOeg,Shameem Yt ,"gaZ3P2GNieY,Lm5u4joB_cU,1j_WI1-0KhI,0v3R65Xj-XU,ctUJfWrqgds,xuUm-h8zNW0,ctUJfWrqgds,_PhR0LDI6hA,-P0WO06KpyY",0.7547192872036326,9
UCA8IEfNRgCQbD-qpqF_ZS0g,Kebs Cayabyab,"mp20ZGlXaw4,XcWwB4iUzrg,XcWwB4iUzrg",0.7547192872036326,3
UCRfgHb3W-Nb7uvdX85Bw0AQ,Omar Gonzalez Photography,"6FpoPrGH1CQ,qZdpyzUEPzQ,kZkUheR0f2U,q5lHz5fqDmI,hXdrM4Q8dhY,7QInwcFlBEQ,6FpoPrGH1CQ,6FpoPrGH1CQ",0.7471720943315961,8
UCuqFaWTBdsI5eAFEfRktlFw,Balaram Paul,"lbkZi63KGtQ,0nnm-Bjdct8,lbkZi63KGtQ,pjeKnG-C78U,LAKcEAYq08k",0.7471720943315961,5
UCYFQ33UIPERYx8-ZHucZbDA,Apple Support,f0W6sEk5vOw,0.7471720943315961,1
UCggablyf4oLvkEwejdgY5VA,The Liam Gordon,HcYyIrJvXAo,0.7471720943315961,1
UCKlOmM_eB0nzTNiDFZibSSA,sakitech,ExelABDjMuI,0.7397003733882802,1
UCiUeZ1MOIRfMN_zW54XzHPA,P J Cinematic Shorts ,ebkuXn5YwrU,0.7397003733882802,1
UC71x8bBOwIEscxAltguHXMQ,Blake Ridder,"UikU6G8FAZ0,UikU6G8FAZ0",0.7397003733882802,2
UCA84UKfLeSi9NSRKjQWGW-g,Walk Like Alice,"Itq0zlCvlms,nssz9AdezcE",0.7397003733882802,2
UCyaDDjiNgWX-uRXOx6LPsYQ,Serge Ramelli Photography,"n2Px0AeBhL0,8bUumWgIS-A,Q101t63K0sU,M18ojRd0uVA,TUO6R_iibpk,3jDth0h-1Xw,8bUumWgIS-A,it1lmm4J1TU,mCLkmCMMAcs,8bUumWgIS-A",0.7323033696543975,10
UCV_8Y0UpV9uTd0Mh1Nio18A,Karl Shakur,mJwmiYWjuME,0.7323033696543975,1
UCgNIXMatt_CuhzfOmSbBiSw,Tech Through The Lens,"dgPEu54Qtps,n-ho1evJXZU,7UDJibeyneI,7UDJibeyneI,ZteCI0D95YY,ZteCI0D95YY,Mjm9b6rjbYg,eruxX6k1Is8,zCA2i1-wgDM,LUO-OUK6kqM,dgPEu54Qtps,LsySC7Q1Y_Y,HzK-CR7OUgU,ZOOMN8KeJL0,n-ho1evJXZU",0.7323033696543975,15
UCO67XybFBWeMSw4SLCu2mSQ,Obaeda Korani,OLPGAyoIVvo,0.7323033696543975,1
UCvQMZFlOac16qwLVXLoDxbQ,ishoot photography,"bBFIrMeSdFA,Fp-UnXaw9JQ,tkEaQNAeJVw,tkEaQNAeJVw",0.7323033696543975,4
UCZy5ZKKCWDhtBtbvzckjXoA,Yogesh Editography,"v8cXURrUk4g,s0keD2PSNws",0.7249803359578534,2
UCjmEbz8wosl__h2opGT5k2w,Nikon USA,"b-xaSJKsaAA,F0Lq2QtVac4,eCyaxREwoFg,2c0eYom0O3M,jxMoOd-aCnA,-zd6zxe92ck,jxMoOd-aCnA",0.7249803359578534,7
UCwuqQrftRRMsSEQSZ8Fuldg,Neewer Official,"OdgumlI-Us8,FJlMsMx89hA,Pld8gg3HG8s,-g5KHmn1EDg",0.7249803359578534,4
UCQg1GmXnXGAZDpsHxpPBlOw,George Holden,"dx39j-qaBHQ,J-Mjz_FkSwU,J-Mjz_FkSwU,4Fz6TExsNgk,KIUePO3lj0c,trV2ICkuTAI,KT2cFukHKeU,o780oRBpVAo,6kkqt6v1g7I",0.7249803359578534,9
UCDZ1MOoPZ98OhsPgzOnfT8g,Joseph Valenti,"gj7e2M8gJnI,-Blcf4pFfcc,b9SMfV0o4fQ,zpQ_jC57W4E,qheJWZrODUM",0.7249803359578534,5
UCHJn70PFE7pB7oTLZuCbTTA,Shutterbug Raaj,0SGbNlSftfw,0.7249803359578534,1
UCRx1ABql04rzU7kZUvOCFow,Kunal Malhotra Shorts,SXKqbNO7JZA,0.7177305325982749,1
